@relation squares

@attribute x1 numeric
@attribute y1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute x4 numeric
@attribute y4 numeric
@attribute class {Large,Small}

@data
-2.04663,-1.393927,3.092894,1.053882,0.40118,-6.533451,5.540704,-4.085641,Small
-30.301761,15.91381,29.027099,51.31787,5.102299,-43.41505,38.721986,-23.352749,Large
-10.274105,-64.226044,-73.065434,8.592241,62.54418,-1.434714,-0.247149,71.383571,Small
-86.393187,46.861211,35.538011,95.267109,-37.987289,-75.069987,31.107056,-47.639978,Large
-3.420871,-11.225464,-14.704545,-2.403513,5.40108,0.05821,-5.882594,8.880161,Small
9.577503,-22.307251,-11.738094,-6.098942,25.785812,-0.991654,13.706973,8.193055,Large
-3.940704,-4.532274,-3.901351,2.149032,2.740602,-4.571627,2.779955,2.109679,Small
26.452374,68.762261,68.84338,-55.266395,-97.576282,26.371255,-73.554712,-43.91165,Large
25.443062,-0.186128,-44.6708,-21.80728,3.82191,69.927734,-66.291952,48.306582,Small
-1.890485,79.355878,78.766581,7.2084,-74.037963,-1.301189,-28.332292,-42.18476,Large
-18.867498,12.403112,5.570953,86.019057,54.748447,-12.035339,79.186898,61.580606,Small
19.833524,28.46703,27.245541,-16.040903,-24.67441,21.055013,-20.474267,-4.166149,Large
-25.478572,-72.770692,-95.538648,-4.860755,42.431365,-2.710616,-27.628711,65.199321,Small
37.195952,34.815653,70.828981,-36.570809,-34.19051,1.182625,-15.131794,-39.269704,Large
-13.211167,-61.888112,-28.182173,29.819423,78.496368,-46.917106,63.525362,44.790429,Small
-29.041882,70.351417,67.621282,-7.807154,-107.200453,-26.311748,-52.424659,-70.601604,Large
40.851638,15.840678,23.615412,-21.505079,3.505881,33.076904,-13.730346,-4.268853,Small
-91.625349,37.635382,19.022668,128.47216,-0.788571,-73.012636,61.911973,-21.538461,Large
20.007193,17.430098,26.548897,-12.63456,-10.057466,10.888394,-3.515761,-19.176265,Small
-87.469262,58.112976,49.606809,92.673288,-52.908949,-78.963095,24.767491,-59.378918,Large
6.735635,-10.899541,-9.837216,-6.08009,11.555086,5.673309,-5.017765,10.492761,Small
-1.332551,-2.069302,-2.573528,1.746518,2.483269,-0.828325,1.780048,1.333973,Large
-38.002185,-42.573934,31.983806,19.876171,24.44792,-112.559926,94.433912,-50.10982,Small
79.427595,90.464607,92.404954,-25.035418,-36.07243,77.487248,-28.718594,12.037233,Large
25.814861,20.600281,3.530889,-23.140013,-17.925433,42.884253,-40.209405,-0.856041,Small
62.550466,23.019885,-48.368739,-60.948341,-21.41776,133.93909,-84.271976,86.357095,Large
-25.948277,-21.360229,-17.750556,4.05838,-0.529668,-29.55795,7.668053,-4.139341,Small
-36.086988,-14.483245,-2.478925,40.43999,18.836247,-48.091308,37.880816,-16.968141,Large
-0.871058,1.892201,2.887788,0.402193,-2.361066,-1.866645,1.39778,-3.356652,Small
57.156334,-84.479992,-49.782588,-29.101521,112.534805,22.45893,51.936083,53.840063,Large
-12.777503,-4.144196,15.038667,3.756127,-4.87718,-31.960366,22.93899,-24.060044,Small
-0.385549,-12.870941,-9.171446,11.610273,24.095664,-4.085043,19.116989,9.787644,Large
-92.753108,-7.98285,-50.283835,67.242716,-17.527541,-50.452123,24.941731,24.773444,Small
67.636092,-52.061115,-71.492763,-99.150736,20.546471,87.067739,-58.293213,60.383621,Large
-64.529946,21.737622,0.162882,30.298293,-55.969275,-42.955205,8.723553,-34.394535,Small
59.300126,5.746519,-9.386745,-42.830944,10.722663,74.43339,-28.199898,46.906161,Large
5.653092,21.77608,54.415724,-62.141972,-78.264959,-26.986552,-29.502327,-110.904604,Small
-49.423907,-4.96593,-27.039008,39.517225,-4.940752,-27.350829,7.744024,-2.143708,Large
10.618315,-2.190132,0.747542,-5.462234,7.346213,7.680642,-2.52456,4.40854,Small
40.578712,9.853444,-2.50773,-87.946304,-57.221036,52.939886,-81.636686,-2.479972,Large
74.85664,22.04036,53.643999,-57.860755,-5.044476,43.253001,-26.257116,-36.648115,Small
-18.180152,70.799473,68.491426,35.859662,-53.119964,-15.872105,-4.00607,-35.671331,Large
-2.510477,5.970039,1.325513,0.817264,-7.663252,2.13405,-3.827263,-3.018725,Small
-10.938282,56.693473,26.017816,-5.076401,-72.708156,19.737374,-51.766367,-15.265554,Large
10.83091,32.141427,55.48289,1.116544,-20.193973,-12.510554,24.458008,-43.535436,Small
-1.102427,49.620217,39.539463,13.957844,-36.7648,8.978328,-13.734396,-11.23035,Large
-0.266376,-1.090674,-0.713105,0.009518,0.833816,-0.643945,0.387087,0.456247,Small
-4.433923,35.466463,15.757666,7.433341,-32.467046,15.274874,-21.025145,-0.610562,Large
3.020651,80.221136,43.596363,13.972068,-63.228417,39.645425,-22.652706,-26.603643,Small
3.151252,-1.304187,-8.037828,-2.739981,1.715458,9.884892,-4.625021,9.071276,Large
-15.982408,9.380815,4.39942,68.131271,42.768048,-11.001013,63.149876,47.749443,Small
-53.067439,12.12506,-10.075526,49.755036,-15.437463,-30.866853,8.92462,-9.5432,Large
-59.855707,72.108224,31.618966,39.033551,-92.93038,-19.366449,-1.455707,-52.441122,Small
53.045457,6.04311,-7.340621,-60.375336,-13.372988,66.429188,-47.591766,28.792069,Large
-3.824703,-18.8634,-15.792416,-8.401471,6.637225,-6.895687,-5.330487,3.566241,Small
-2.513323,69.831491,44.41244,-1.388151,-73.732965,22.905728,-47.141699,-17.452069,Large
-28.328404,48.359193,61.921866,26.175389,-50.512208,-41.891077,39.738062,-64.074881,Small
-109.424088,-24.598851,-83.268809,104.608792,19.783555,-50.754129,34.60488,22.463535,Large
-6.313787,-32.686791,-15.774338,61.968001,88.341005,-23.226241,78.880454,71.428551,Small
-62.249011,55.947217,19.844856,56.92895,-61.267278,-26.14665,-14.74742,-25.590335,Large
-23.516782,-54.312454,-24.187212,1.512491,32.308163,-53.642025,31.637733,2.18292,Small
44.805611,102.283307,115.258194,11.679592,-45.798103,31.830724,-5.874973,-19.511381,Large
55.729904,-79.597442,-24.134489,-75.133202,60.194144,0.26695,-19.670249,4.731191,Small
87.056915,-17.820532,11.043126,-117.262589,-12.385141,58.193257,-55.459622,1.842759,Large
16.206972,-17.758697,-16.543104,19.187029,53.152699,14.991379,20.402623,51.937105,Small
27.726051,-68.253383,-48.942787,-55.799959,40.179475,8.415454,-3.2662,15.472395,Large
-1.421746,-4.420036,-7.065856,-1.972055,1.026235,1.224075,-4.617875,3.672056,Small
24.871971,-21.039926,-13.232398,-35.493975,10.417922,17.064444,-11.174554,8.873816,Large
1.216617,79.391498,66.546408,44.098456,-34.076425,14.061707,31.253366,-21.231334,Small
33.12537,-69.145498,-34.5035,-21.377615,80.893252,-1.516629,42.570226,25.551838,Large
7.866495,1.865266,0.695198,-2.661334,3.339895,9.036562,-3.831402,4.509963,Small
-120.674329,84.633608,28.821997,92.51316,-112.794777,-64.862718,-28.080192,-60.397639,Large
-46.433932,-69.4748,-44.739083,23.99069,47.031558,-71.169648,48.726406,22.295841,Small
15.9366,-5.627701,-13.307775,-20.045878,1.518423,23.616674,-15.053389,15.446373,Large
0.282934,-28.925267,-31.179129,-27.293303,1.914898,2.536795,-29.547164,4.16876,Small
-5.431648,-3.461235,-3.551251,5.352745,3.382333,-5.341631,4.44789,-0.347042,Large
-43.977481,-3.871165,-5.334783,30.423151,-9.683166,-42.513863,28.959533,-8.219547,Small
-4.065577,-42.681577,-40.829425,50.978153,89.594153,-5.917728,68.761306,47.156119,Large
14.922425,-1.214847,12.537019,-15.876969,0.260303,1.170559,-2.125104,-13.491563,Small
-0.469511,0.978841,1.095431,-0.712002,-2.160353,-0.586101,-1.273553,-1.544245,Large
-5.167686,10.643173,18.271966,8.481665,-7.329194,-12.796479,16.110458,-14.957987,Small
-9.14181,18.68719,19.012517,-0.528826,-28.357825,-9.467137,-12.403706,-20.356212,Large
-64.970345,-109.078615,-100.969736,-20.363033,23.745237,-73.079224,-12.254155,15.636358,Small
-11.2999,43.656265,78.826056,35.838706,-19.117459,-46.469691,31.953916,-50.899641,Large
-26.76184,-85.55837,-39.247362,7.212773,66.009303,-73.072849,53.523781,19.698294,Small
-45.2287,7.791329,14.81007,118.505213,65.485183,-52.247441,99.507153,10.490426,Large
33.374236,13.129551,39.544742,-24.589876,-4.345191,6.959045,1.825315,-30.760382,Small
-2.952694,-56.107022,-50.302894,71.282677,124.437005,-8.756821,97.605224,63.430675,Large
-35.970881,82.742671,48.070368,34.085667,-84.627885,-1.298578,-0.586636,-49.955581,Small
-21.002418,-55.000503,-122.022344,14.402757,48.400841,46.019423,-8.843784,85.347937,Large
2.022956,-38.797351,-47.070379,24.285326,65.105633,10.295985,16.012298,73.378662,Small
64.698097,-71.908026,-54.047965,-63.742419,72.863704,46.838036,5.574269,51.465213,Large
8.024451,7.474828,4.633862,-1.741591,-1.191968,10.865418,-4.582557,1.648999,Small
0.742154,14.338111,11.003831,4.333398,-9.262559,4.076435,-3.447609,-1.592902,Large
-52.19233,-50.552057,-51.583035,3.354346,1.714074,-51.161353,2.323369,2.745051,Small
0.828425,0.571875,0.796325,-0.863586,-0.607036,0.603975,-0.625226,-0.209452,Large
-5.29349,4.081936,13.009859,-1.505288,-10.880714,-14.221413,7.422634,-19.808637,Small
1.416401,-0.353933,-2.102914,-1.746287,0.024047,3.165382,-1.970232,2.376381,Large
22.918292,12.093503,13.270023,-8.165205,2.659584,21.741773,-6.988686,1.483064,Small
61.005756,-14.861617,-43.052717,-34.017315,41.850057,89.196855,-17.11641,78.341959,Large
18.813322,-54.517604,-61.015657,-24.058949,49.271976,25.311375,-30.557002,55.77003,Small
-4.743155,-7.699344,-6.374708,3.238705,6.194893,-6.067791,5.270347,0.130437,Large
15.79665,-13.393934,-14.006519,-14.335186,14.855399,16.409235,-14.94777,15.467983,Small
114.045299,2.108269,67.904119,-122.373081,-10.436051,48.249449,-36.582719,-22.289983,Large
-6.979203,-70.185233,-76.03046,-51.96515,11.24088,-1.133976,-57.810377,17.086107,Small
-64.659966,-22.820282,-58.334377,76.821068,34.981384,-29.145872,38.565885,27.31756,Large
-9.243288,17.038028,7.893382,11.964066,-14.31725,-0.098642,2.81942,-5.172604,Small
-103.706798,41.058466,15.180947,110.674202,-34.091062,-77.82928,33.278661,-38.380362,Large
-8.764979,-25.691582,-15.744415,8.456218,25.382821,-18.712145,18.403384,15.435654,Small
94.517879,12.229027,19.76358,-90.171269,-7.882417,86.983326,-50.243186,28.956492,Large
12.677307,-18.687434,-15.940749,6.327977,37.692717,9.930622,9.074661,34.946033,Small
-29.836666,15.527969,17.949407,31.866439,-13.498196,-32.258104,13.580579,-22.999638,Large
10.950769,-2.797759,-10.967557,-17.460828,-3.7123,19.120567,-25.630625,4.457498,Small
-42.917603,30.443168,17.360867,67.643688,-5.717083,-29.835301,28.440716,-8.755007,Large
13.534272,32.792256,43.894257,-21.545695,-40.80368,2.432272,-10.443695,-51.90568,Small
-58.817602,-29.593983,7.468217,39.911648,10.688028,-95.879802,48.249993,-56.493278,Large
-64.757532,-51.431004,-85.777154,27.160173,13.833644,-30.411382,-7.185978,48.179794,Small
